dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,deepwork_per_session,sessionCount_sq,deepwork_ratio,is_monday,is_friday,category,category_name,startHour,endHour
4,0,0,5,142,0,164.2,0,0,0,12.0,7.1,23.666666666666668,25,0.29583333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
4,0,0,3,159,1,105.9,0,0,0,12.0,4.77,39.75,9,0.33125,0,0,1,🌅 Early-Midday (6am-2pm),14,20
5,0,0,5,136,3,163.6,0,0,0,12.0,6.8,22.666666666666668,25,0.2833333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
6,0,1,12,476,4,407.6,1,1,2,12.0,57.12,36.61538461538461,144,0.9916666666666667,0,1,1,🌅 Early-Midday (6am-2pm),2,12
5,0,0,3,90,2,99.0,0,0,0,12.0,2.7,22.5,9,0.1875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,22
4,0,0,3,81,3,98.1,0,0,0,12.0,2.43,20.25,9,0.16875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,3,61,2,96.1,0,0,0,12.0,1.83,15.25,9,0.12708333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,10,297,4,329.7,1,1,0,12.0,29.7,27.0,100,0.61875,1,0,1,🌅 Early-Midday (6am-2pm),7,16
2,0,0,2,106,3,70.6,0,0,0,12.0,2.12,35.333333333333336,4,0.22083333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,10,361,5,336.1,1,1,0,12.0,36.1,32.81818181818182,100,0.7520833333333333,0,0,1,🌅 Early-Midday (6am-2pm),4,13
4,0,0,12,409,5,400.9,1,1,0,12.0,49.08,31.46153846153846,144,0.8520833333333333,0,0,1,🌅 Early-Midday (6am-2pm),5,13
6,0,0,10,351,4,335.1,1,1,0,12.0,35.1,31.90909090909091,100,0.73125,0,1,1,🌅 Early-Midday (6am-2pm),2,9
2,0,0,10,317,5,331.7,1,1,0,12.0,31.7,28.818181818181817,100,0.6604166666666667,1,0,1,🌅 Early-Midday (6am-2pm),6,13
5,0,0,11,256,6,355.6,1,1,0,12.0,28.16,21.333333333333332,121,0.5333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,9
5,0,0,3,207,3,110.7,1,0,0,12.0,6.21,51.75,9,0.43125,0,0,1,🌅 Early-Midday (6am-2pm),12,20
3,0,0,10,384,4,338.4,1,1,0,12.0,38.4,34.90909090909091,100,0.8,0,0,1,🌅 Early-Midday (6am-2pm),6,15
4,0,0,10,312,4,331.2,1,1,0,12.0,31.2,28.363636363636363,100,0.65,0,0,1,🌅 Early-Midday (6am-2pm),7,13
5,0,0,8,238,3,263.8,1,0,0,12.0,19.04,26.444444444444443,64,0.49583333333333335,0,0,1,🌅 Early-Midday (6am-2pm),9,19
5,0,0,2,34,2,63.4,0,0,0,12.0,0.68,11.333333333333334,4,0.07083333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
3,0,0,4,42,3,124.2,0,0,0,12.0,1.68,8.4,16,0.0875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,9,399,6,309.9,1,1,0,12.0,35.91,39.9,81,0.83125,1,0,1,🌅 Early-Midday (6am-2pm),2,7
5,0,0,7,472,4,257.2,1,1,0,12.0,33.04,59.0,49,0.9833333333333333,0,0,1,🌅 Early-Midday (6am-2pm),4,12
2,0,1,2,168,3,76.8,0,0,2,12.0,3.36,56.0,4,0.35,1,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,1,9,343,2,304.3,1,1,2,12.0,30.87,34.3,81,0.7145833333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,12
5,0,0,2,76,2,67.6,0,0,0,12.0,1.52,25.333333333333332,4,0.15833333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
6,0,0,5,166,2,166.6,0,0,0,12.0,8.3,27.666666666666668,25,0.3458333333333333,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
3,0,0,5,260,4,176.0,1,0,0,12.0,13.0,43.333333333333336,25,0.5416666666666666,0,0,1,🌅 Early-Midday (6am-2pm),9,15
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
4,0,0,5,227,3,172.7,1,0,0,12.0,11.35,37.833333333333336,25,0.47291666666666665,0,0,1,🌅 Early-Midday (6am-2pm),10,14
4,0,1,6,257,6,205.7,1,0,2,12.0,15.42,36.714285714285715,36,0.5354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,18
5,0,0,9,252,5,295.2,1,1,0,12.0,22.68,25.2,81,0.525,0,0,1,🌅 Early-Midday (6am-2pm),5,12
4,0,0,12,337,4,393.7,1,1,0,12.0,40.44,25.923076923076923,144,0.7020833333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,14
4,0,0,5,52,3,155.2,0,0,0,12.0,2.6,8.666666666666666,25,0.10833333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,6,143,2,194.3,0,0,0,12.0,8.58,20.428571428571427,36,0.29791666666666666,0,0,1,🌅 Early-Midday (6am-2pm),13,23
2,0,0,4,68,0,126.8,0,0,0,12.0,2.72,13.6,16,0.14166666666666666,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,9,248,8,294.8,1,1,0,12.0,22.32,24.8,81,0.5166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),3,11
4,0,0,5,53,2,155.3,0,0,0,12.0,2.65,8.833333333333334,25,0.11041666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,4,170,3,137.0,0,0,0,12.0,6.8,34.0,16,0.3541666666666667,0,0,1,🌅 Early-Midday (6am-2pm),11,15
4,0,0,4,110,2,131.0,0,0,0,12.0,4.4,22.0,16,0.22916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
4,0,0,8,287,5,268.7,1,1,0,12.0,22.96,31.88888888888889,64,0.5979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,14
4,0,0,10,361,8,336.1,1,1,0,12.0,36.1,32.81818181818182,100,0.7520833333333333,0,0,1,🌅 Early-Midday (6am-2pm),3,11
3,0,0,4,61,3,126.1,0,0,0,12.0,2.44,12.2,16,0.12708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),13,22
5,0,0,11,419,6,371.9,1,1,0,12.0,46.09,34.916666666666664,121,0.8729166666666667,0,0,1,🌅 Early-Midday (6am-2pm),4,13
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
3,0,0,3,147,0,104.7,0,0,0,12.0,4.41,36.75,9,0.30625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
6,0,0,5,68,3,156.8,0,0,0,12.0,3.4,11.333333333333334,25,0.14166666666666666,0,1,1,🌅 Early-Midday (6am-2pm),13,21
6,0,0,8,324,7,272.4,1,1,0,12.0,25.92,36.0,64,0.675,0,1,1,🌅 Early-Midday (6am-2pm),5,14
2,0,0,9,276,3,297.6,1,1,0,12.0,24.84,27.6,81,0.575,1,0,1,🌅 Early-Midday (6am-2pm),9,14
2,0,0,5,65,3,156.5,0,0,0,12.0,3.25,10.833333333333334,25,0.13541666666666666,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,4,50,2,125.0,0,0,0,12.0,2.0,10.0,16,0.10416666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,1,9,422,5,312.2,1,1,2,12.0,37.98,42.2,81,0.8791666666666667,0,1,1,🌅 Early-Midday (6am-2pm),3,13
4,0,0,5,92,2,159.2,0,0,0,12.0,4.6,15.333333333333334,25,0.19166666666666668,0,0,1,🌅 Early-Midday (6am-2pm),14,18
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
4,0,0,3,116,2,101.6,0,0,0,12.0,3.48,29.0,9,0.24166666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
6,0,1,11,448,5,374.8,1,1,2,12.0,49.28,37.333333333333336,121,0.9333333333333333,0,1,1,🌅 Early-Midday (6am-2pm),1,8
3,0,0,10,440,4,344.0,1,1,0,12.0,44.0,40.0,100,0.9166666666666666,0,0,1,🌅 Early-Midday (6am-2pm),4,9
6,0,0,7,225,6,232.5,1,0,0,12.0,15.75,28.125,49,0.46875,0,1,1,🌅 Early-Midday (6am-2pm),9,16
4,0,0,4,180,1,138.0,0,0,0,12.0,7.2,36.0,16,0.375,0,0,1,🌅 Early-Midday (6am-2pm),14,20
2,0,0,6,265,4,206.5,1,0,0,12.0,15.9,37.857142857142854,36,0.5520833333333334,1,0,1,🌅 Early-Midday (6am-2pm),10,16
2,0,0,3,90,1,99.0,0,0,0,12.0,2.7,22.5,9,0.1875,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,9,248,2,294.8,1,1,0,12.0,22.32,24.8,81,0.5166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),8,17
4,0,0,11,365,4,366.5,1,1,0,12.0,40.15,30.416666666666668,121,0.7604166666666666,0,0,1,🌅 Early-Midday (6am-2pm),3,7
5,0,0,7,437,4,253.7,1,1,0,12.0,30.59,54.625,49,0.9104166666666667,0,0,1,🌅 Early-Midday (6am-2pm),4,10
5,0,0,5,46,1,154.6,0,0,0,12.0,2.3,7.666666666666667,25,0.09583333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
4,0,0,5,109,0,160.9,0,0,0,12.0,5.45,18.166666666666668,25,0.22708333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,4,48,2,124.8,0,0,0,12.0,1.92,9.6,16,0.1,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,12,339,7,393.9,1,1,0,12.0,40.68,26.076923076923077,144,0.70625,1,0,1,🌅 Early-Midday (6am-2pm),6,15
2,0,0,4,115,2,131.5,0,0,0,12.0,4.6,23.0,16,0.23958333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
5,0,0,4,100,1,130.0,0,0,0,12.0,4.0,20.0,16,0.20833333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
5,0,0,6,239,3,203.9,1,0,0,12.0,14.34,34.142857142857146,36,0.4979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),14,21
5,0,0,5,110,3,161.0,0,0,0,12.0,5.5,18.333333333333332,25,0.22916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,5,258,3,175.8,1,0,0,12.0,12.9,43.0,25,0.5375,0,0,1,🌅 Early-Midday (6am-2pm),9,16
4,0,0,7,423,5,252.3,1,1,0,12.0,29.61,52.875,49,0.88125,0,0,1,🌅 Early-Midday (6am-2pm),7,17
6,0,1,4,141,2,134.1,0,0,2,12.0,5.64,28.2,16,0.29375,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,5,131,3,163.1,0,0,0,12.0,6.55,21.833333333333332,25,0.27291666666666664,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,20
4,0,0,2,99,0,69.9,0,0,0,12.0,1.98,33.0,4,0.20625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
3,0,0,8,359,8,275.9,1,1,0,12.0,28.72,39.888888888888886,64,0.7479166666666667,0,0,1,🌅 Early-Midday (6am-2pm),6,12
3,0,0,3,114,2,101.4,0,0,0,12.0,3.42,28.5,9,0.2375,0,0,1,🌅 Early-Midday (6am-2pm),12,20
4,0,0,5,65,0,156.5,0,0,0,12.0,3.25,10.833333333333334,25,0.13541666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,1,2,50,3,65.0,0,0,2,12.0,1.0,16.666666666666668,4,0.10416666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,8,331,2,273.1,1,1,0,12.0,26.48,36.77777777777778,64,0.6895833333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,18
2,0,0,10,475,3,347.5,1,1,0,12.0,47.5,43.18181818181818,100,0.9895833333333334,1,0,1,🌅 Early-Midday (6am-2pm),7,11
6,0,0,12,306,3,390.6,1,1,0,12.0,36.72,23.53846153846154,144,0.6375,0,1,1,🌅 Early-Midday (6am-2pm),5,13
5,0,0,9,449,7,314.9,1,1,0,12.0,40.41,44.9,81,0.9354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),7,16
2,0,0,7,334,5,243.4,1,1,0,12.0,23.38,41.75,49,0.6958333333333333,1,0,1,🌅 Early-Midday (6am-2pm),7,11
2,0,0,4,177,3,137.7,0,0,0,12.0,7.08,35.4,16,0.36875,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
4,0,0,7,314,3,241.4,1,1,0,12.0,21.98,39.25,49,0.6541666666666667,0,0,1,🌅 Early-Midday (6am-2pm),4,8
4,0,0,4,54,1,125.4,0,0,0,12.0,2.16,10.8,16,0.1125,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,12,241,3,384.1,1,1,0,12.0,28.92,18.53846153846154,144,0.5020833333333333,1,0,1,🌅 Early-Midday (6am-2pm),5,9
6,0,0,6,130,1,193.0,0,0,0,12.0,7.8,18.571428571428573,36,0.2708333333333333,0,1,1,🌅 Early-Midday (6am-2pm),12,19
3,0,0,2,133,0,73.3,0,0,0,12.0,2.66,44.333333333333336,4,0.27708333333333335,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,3,81,0,98.1,0,0,0,12.0,2.43,20.25,9,0.16875,1,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,3,145,2,104.5,0,0,0,12.0,4.35,36.25,9,0.3020833333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,4,239,4,143.9,1,0,0,12.0,9.56,47.8,16,0.4979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),11,21
4,0,0,11,414,5,371.4,1,1,0,12.0,45.54,34.5,121,0.8625,0,0,1,🌅 Early-Midday (6am-2pm),6,15
3,0,0,5,168,2,166.8,0,0,0,12.0,8.4,28.0,25,0.35,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,5,195,3,169.5,1,0,0,12.0,9.75,32.5,25,0.40625,0,0,1,🌅 Early-Midday (6am-2pm),12,16
6,0,0,9,419,4,311.9,1,1,0,12.0,37.71,41.9,81,0.8729166666666667,0,1,1,🌅 Early-Midday (6am-2pm),3,13
3,0,0,11,374,4,367.4,1,1,0,12.0,41.14,31.166666666666668,121,0.7791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,7
5,0,0,12,367,7,396.7,1,1,0,12.0,44.04,28.23076923076923,144,0.7645833333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,12
3,0,1,5,264,3,176.4,1,0,2,12.0,13.2,44.0,25,0.55,0,0,1,🌅 Early-Midday (6am-2pm),10,19
2,0,0,9,295,3,299.5,1,1,0,12.0,26.55,29.5,81,0.6145833333333334,1,0,1,🌅 Early-Midday (6am-2pm),2,7
2,0,0,10,412,6,341.2,1,1,0,12.0,41.2,37.45454545454545,100,0.8583333333333333,1,0,1,🌅 Early-Midday (6am-2pm),5,15
3,0,0,3,102,0,100.2,0,0,0,12.0,3.06,25.5,9,0.2125,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,6,156,4,195.6,0,0,0,12.0,9.36,22.285714285714285,36,0.325,0,0,1,🌅 Early-Midday (6am-2pm),10,17
5,0,0,6,131,1,193.1,0,0,0,12.0,7.86,18.714285714285715,36,0.27291666666666664,0,0,1,🌅 Early-Midday (6am-2pm),12,20
5,0,0,9,325,5,302.5,1,1,0,12.0,29.25,32.5,81,0.6770833333333334,0,0,1,🌅 Early-Midday (6am-2pm),1,6
4,0,0,7,265,8,236.5,1,1,0,12.0,18.55,33.125,49,0.5520833333333334,0,0,1,🌅 Early-Midday (6am-2pm),3,12
4,0,0,10,337,5,333.7,1,1,0,12.0,33.7,30.636363636363637,100,0.7020833333333333,0,0,1,🌅 Early-Midday (6am-2pm),3,12
2,0,0,9,346,8,304.6,1,1,0,12.0,31.14,34.6,81,0.7208333333333333,1,0,1,🌅 Early-Midday (6am-2pm),7,11
3,0,1,10,453,6,345.3,1,1,2,12.0,45.3,41.18181818181818,100,0.94375,0,0,1,🌅 Early-Midday (6am-2pm),7,11
2,0,0,9,380,6,308.0,1,1,0,12.0,34.2,38.0,81,0.7916666666666666,1,0,1,🌅 Early-Midday (6am-2pm),3,8
2,0,0,9,460,4,316.0,1,1,0,12.0,41.4,46.0,81,0.9583333333333334,1,0,1,🌅 Early-Midday (6am-2pm),1,5
5,0,0,8,213,4,261.3,1,0,0,12.0,17.04,23.666666666666668,64,0.44375,0,0,1,🌅 Early-Midday (6am-2pm),9,15
3,0,0,11,292,3,359.2,1,1,0,12.0,32.12,24.333333333333332,121,0.6083333333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,11
2,0,1,11,335,8,363.5,1,1,2,12.0,36.85,27.916666666666668,121,0.6979166666666666,1,0,1,🌅 Early-Midday (6am-2pm),6,14
2,0,0,5,222,6,172.2,1,0,0,12.0,11.1,37.0,25,0.4625,1,0,1,🌅 Early-Midday (6am-2pm),8,12
3,0,0,11,393,3,369.3,1,1,0,12.0,43.23,32.75,121,0.81875,0,0,1,🌅 Early-Midday (6am-2pm),6,12
5,0,0,11,317,8,361.7,1,1,0,12.0,34.87,26.416666666666668,121,0.6604166666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,7
2,0,1,6,163,3,196.3,0,0,2,12.0,9.78,23.285714285714285,36,0.33958333333333335,1,0,1,🌅 Early-Midday (6am-2pm),12,21
4,0,0,4,160,2,136.0,0,0,0,12.0,6.4,32.0,16,0.3333333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
6,0,0,10,339,8,333.9,1,1,0,12.0,33.9,30.818181818181817,100,0.70625,0,1,1,🌅 Early-Midday (6am-2pm),4,11
5,0,0,12,377,4,397.7,1,1,0,12.0,45.24,29.0,144,0.7854166666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,7
4,0,0,2,77,2,67.7,0,0,0,12.0,1.54,25.666666666666668,4,0.16041666666666668,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,2,169,2,76.9,0,0,0,12.0,3.38,56.333333333333336,4,0.35208333333333336,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,7,126,3,222.6,0,0,0,12.0,8.82,15.75,49,0.2625,0,0,1,🌅 Early-Midday (6am-2pm),10,17
2,0,0,2,78,1,67.8,0,0,0,12.0,1.56,26.0,4,0.1625,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,3,124,3,102.4,0,0,0,12.0,3.72,31.0,9,0.25833333333333336,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,23
4,0,0,5,153,1,165.3,0,0,0,12.0,7.65,25.5,25,0.31875,0,0,1,🌅 Early-Midday (6am-2pm),13,21
5,0,0,4,124,4,132.4,0,0,0,12.0,4.96,24.8,16,0.25833333333333336,0,0,1,🌅 Early-Midday (6am-2pm),11,21
3,0,0,9,457,7,315.7,1,1,0,12.0,41.13,45.7,81,0.9520833333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,6
5,0,0,12,419,7,401.9,1,1,0,12.0,50.28,32.23076923076923,144,0.8729166666666667,0,0,1,🌅 Early-Midday (6am-2pm),5,13
2,0,0,3,152,0,105.2,0,0,0,12.0,4.56,38.0,9,0.31666666666666665,1,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,1,12,476,7,407.6,1,1,2,12.0,57.12,36.61538461538461,144,0.9916666666666667,0,0,1,🌅 Early-Midday (6am-2pm),5,12
3,0,0,9,271,5,297.1,1,1,0,12.0,24.39,27.1,81,0.5645833333333333,0,0,1,🌅 Early-Midday (6am-2pm),9,13
6,0,0,4,252,2,145.2,1,0,0,12.0,10.08,50.4,16,0.525,0,1,1,🌅 Early-Midday (6am-2pm),11,18
4,0,0,8,443,3,284.3,1,1,0,12.0,35.44,49.22222222222222,64,0.9229166666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,9
4,0,0,5,218,4,171.8,1,0,0,12.0,10.9,36.333333333333336,25,0.45416666666666666,0,0,1,🌅 Early-Midday (6am-2pm),8,12
5,0,0,4,48,2,124.8,0,0,0,12.0,1.92,9.6,16,0.1,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,9,279,4,297.9,1,1,0,12.0,25.11,27.9,81,0.58125,0,0,1,🌅 Early-Midday (6am-2pm),6,10
3,0,0,8,373,7,277.3,1,1,0,12.0,29.84,41.44444444444444,64,0.7770833333333333,0,0,1,🌅 Early-Midday (6am-2pm),6,15
6,0,0,5,355,4,185.5,1,0,0,12.0,17.75,59.166666666666664,25,0.7395833333333334,0,1,1,🌅 Early-Midday (6am-2pm),8,18
4,0,0,5,155,0,165.5,0,0,0,12.0,7.75,25.833333333333332,25,0.3229166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,7,288,4,238.8,1,1,0,12.0,20.16,36.0,49,0.6,0,0,1,🌅 Early-Midday (6am-2pm),2,12
5,0,0,3,114,3,101.4,0,0,0,12.0,3.42,28.5,9,0.2375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,5,100,3,160.0,0,0,0,12.0,5.0,16.666666666666668,25,0.20833333333333334,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,20
5,0,0,8,388,3,278.8,1,1,0,12.0,31.04,43.111111111111114,64,0.8083333333333333,0,0,1,🌅 Early-Midday (6am-2pm),4,9
3,0,0,5,335,5,183.5,1,0,0,12.0,16.75,55.833333333333336,25,0.6979166666666666,0,0,1,🌅 Early-Midday (6am-2pm),9,15
5,0,0,7,260,6,236.0,1,1,0,12.0,18.2,32.5,49,0.5416666666666666,0,0,1,🌅 Early-Midday (6am-2pm),6,10
6,0,0,4,216,3,141.6,1,0,0,12.0,8.64,43.2,16,0.45,0,1,1,🌅 Early-Midday (6am-2pm),14,18
5,0,0,2,170,3,77.0,0,0,0,12.0,3.4,56.666666666666664,4,0.3541666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
4,0,1,7,164,4,226.4,0,0,2,12.0,11.48,20.5,49,0.3416666666666667,0,0,1,🌅 Early-Midday (6am-2pm),10,20
4,0,0,5,158,1,165.8,0,0,0,12.0,7.9,26.333333333333332,25,0.32916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,20
2,0,0,5,84,1,158.4,0,0,0,12.0,4.2,14.0,25,0.175,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,4,170,4,137.0,0,0,0,12.0,6.8,34.0,16,0.3541666666666667,1,0,1,🌅 Early-Midday (6am-2pm),11,18
6,0,0,8,325,6,272.5,1,1,0,12.0,26.0,36.111111111111114,64,0.6770833333333334,0,1,1,🌅 Early-Midday (6am-2pm),3,12
5,0,0,12,344,4,394.4,1,1,0,12.0,41.28,26.46153846153846,144,0.7166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),3,8
5,0,0,3,144,4,104.4,0,0,0,12.0,4.32,36.0,9,0.3,0,0,1,🌅 Early-Midday (6am-2pm),14,19
5,0,0,6,195,4,199.5,1,0,0,12.0,11.7,27.857142857142858,36,0.40625,0,0,1,🌅 Early-Midday (6am-2pm),14,23
3,0,0,3,43,2,94.3,0,0,0,12.0,1.29,10.75,9,0.08958333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,11,379,3,367.9,1,1,0,12.0,41.69,31.583333333333332,121,0.7895833333333333,1,0,1,🌅 Early-Midday (6am-2pm),7,15
2,0,0,5,169,5,166.9,0,0,0,12.0,8.45,28.166666666666668,25,0.35208333333333336,1,0,1,🌅 Early-Midday (6am-2pm),11,17
2,0,0,3,195,1,109.5,1,0,0,12.0,5.85,48.75,9,0.40625,1,0,1,🌅 Early-Midday (6am-2pm),14,20
5,0,0,10,322,5,332.2,1,1,0,12.0,32.2,29.272727272727273,100,0.6708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,14
4,0,0,5,281,3,178.1,1,0,0,12.0,14.05,46.833333333333336,25,0.5854166666666667,0,0,1,🌅 Early-Midday (6am-2pm),11,21
4,0,0,5,62,1,156.2,0,0,0,12.0,3.1,10.333333333333334,25,0.12916666666666668,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,0,3,33,3,93.3,0,0,0,12.0,0.99,8.25,9,0.06875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,7,472,6,257.2,1,1,0,12.0,33.04,59.0,49,0.9833333333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,17
2,0,0,10,476,4,347.6,1,1,0,12.0,47.6,43.27272727272727,100,0.9916666666666667,1,0,1,🌅 Early-Midday (6am-2pm),6,14
3,0,0,2,113,3,71.3,0,0,0,12.0,2.26,37.666666666666664,4,0.23541666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
6,0,0,3,200,3,110.0,1,0,0,12.0,6.0,50.0,9,0.4166666666666667,0,1,1,🌅 Early-Midday (6am-2pm),14,18
6,0,1,7,287,4,238.7,1,1,2,12.0,20.09,35.875,49,0.5979166666666667,0,1,1,🌅 Early-Midday (6am-2pm),8,15
6,0,0,6,285,5,208.5,1,0,0,12.0,17.1,40.714285714285715,36,0.59375,0,1,1,🌅 Early-Midday (6am-2pm),11,21
3,0,0,4,133,3,133.3,0,0,0,12.0,5.32,26.6,16,0.27708333333333335,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
3,0,0,2,42,1,64.2,0,0,0,12.0,0.84,14.0,4,0.0875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
3,0,0,4,114,1,131.4,0,0,0,12.0,4.56,22.8,16,0.2375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,11,301,8,360.1,1,1,0,12.0,33.11,25.083333333333332,121,0.6270833333333333,1,0,1,🌅 Early-Midday (6am-2pm),5,11
3,0,0,11,270,5,357.0,1,1,0,12.0,29.7,22.5,121,0.5625,0,0,1,🌅 Early-Midday (6am-2pm),7,14
1,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,9,402,5,310.2,1,1,0,12.0,36.18,40.2,81,0.8375,0,0,1,🌅 Early-Midday (6am-2pm),2,6
4,0,0,10,325,5,332.5,1,1,0,12.0,32.5,29.545454545454547,100,0.6770833333333334,0,0,1,🌅 Early-Midday (6am-2pm),6,14
5,0,0,3,88,2,98.8,0,0,0,12.0,2.64,22.0,9,0.18333333333333332,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,8,243,7,264.3,1,1,0,12.0,19.44,27.0,64,0.50625,0,0,1,🌅 Early-Midday (6am-2pm),1,10
