dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,startHour,endHour,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,events_x_sessions,deepwork_per_session,sessionCount_sq,deepWork_sq,sessionCount_log,deepWork_log,deepwork_ratio,session_density,is_monday,is_friday,is_wednesday,cat_6,cat_4,cat_5,cat_binary,cat_3,predicted_category,category_name
4,0,0,8,364,3,7,12,276.4,1,1,0,12.0,29.12,24,40.44444444444444,64,36.80444444444444,2.1972245773362196,5.8998973535824915,0.7583333333333333,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,4,153,3,13,21,135.3,0,0,0,12.0,6.12,12,30.6,16,6.5024999999999995,1.6094379124341003,5.0369526024136295,0.31875,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,5,253,3,11,16,175.3,1,0,0,12.0,12.65,15,42.166666666666664,25,17.78027777777778,1.791759469228055,5.537334267018537,0.5270833333333333,0.4166666666666667,1,0,0,3,2,2,1,1,1,Early-Midday
2,0,0,4,222,4,10,14,142.2,1,0,0,12.0,8.88,16,44.4,16,13.690000000000001,1.6094379124341003,5.407171771460119,0.4625,0.3333333333333333,1,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,9,452,7,7,12,315.2,1,1,0,12.0,40.68,63,45.2,81,56.75111111111111,2.302585092994046,6.115892125483034,0.9416666666666667,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,3,134,0,20,23,103.4,0,0,0,12.0,4.02,0,33.5,9,4.987777777777778,1.3862943611198906,4.90527477843843,0.2791666666666667,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,156,2,13,20,135.6,0,0,0,12.0,6.24,8,31.2,16,6.760000000000001,1.6094379124341003,5.056245805348308,0.325,0.3333333333333333,1,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,7,355,6,9,18,245.5,1,1,0,12.0,24.85,42,44.375,49,35.00694444444445,2.0794415416798357,5.87493073085203,0.7395833333333334,0.5833333333333334,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,5,233,2,10,14,173.3,1,0,0,12.0,11.65,10,38.833333333333336,25,15.080277777777777,1.791759469228055,5.455321115357702,0.48541666666666666,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,6,204,2,12,20,200.4,1,0,0,12.0,12.24,12,29.142857142857142,36,11.559999999999999,1.9459101490553132,5.3230099791384085,0.425,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,7,312,8,1,8,241.2,1,1,0,12.0,21.84,56,39.0,49,27.040000000000003,2.0794415416798357,5.746203190540153,0.65,0.5833333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,5,326,3,8,17,182.6,1,0,0,12.0,16.3,15,54.333333333333336,25,29.521111111111114,1.791759469228055,5.7899601708972535,0.6791666666666667,0.4166666666666667,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,3,157,2,12,16,105.7,0,0,0,12.0,4.71,6,39.25,9,6.8469444444444445,1.3862943611198906,5.062595033026967,0.32708333333333334,0.25,1,0,0,3,2,2,1,1,1,Early-Midday
4,0,1,3,142,3,18,23,104.2,0,0,2,12.0,4.26,9,35.5,9,5.601111111111111,1.3862943611198906,4.962844630259907,0.29583333333333334,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
3,0,0,8,361,8,2,10,276.1,1,1,0,12.0,28.88,64,40.111111111111114,64,36.20027777777778,2.1972245773362196,5.8916442118257715,0.7520833333333333,0.6666666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,5,197,5,11,15,169.7,1,0,0,12.0,9.85,25,32.833333333333336,25,10.780277777777776,1.791759469228055,5.288267030694535,0.41041666666666665,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,12,416,6,5,14,401.6,1,1,0,12.0,49.92,72,32.0,144,48.071111111111115,2.5649493574615367,6.0330862217988015,0.8666666666666667,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,4,34,0,16,23,123.4,0,0,0,12.0,1.36,0,6.8,16,0.32111111111111107,1.6094379124341003,3.5553480614894135,0.07083333333333333,0.3333333333333333,0,1,0,4,2,3,2,2,2,Afternoon-Evening
5,0,1,12,385,5,7,11,398.5,1,1,2,12.0,46.2,60,29.615384615384617,144,41.173611111111114,2.5649493574615367,5.955837369464831,0.8020833333333334,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,1,3,109,3,17,23,100.9,0,0,2,12.0,3.27,9,27.25,9,3.3002777777777776,1.3862943611198906,4.700480365792417,0.22708333333333333,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,9,432,4,3,11,313.2,1,1,0,12.0,38.88,36,43.2,81,51.84,2.302585092994046,6.07073772800249,0.9,0.75,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,10,331,7,5,11,333.1,1,1,0,12.0,33.1,70,30.09090909090909,100,30.43361111111111,2.3978952727983707,5.805134968916488,0.6895833333333333,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,168,4,14,19,136.8,0,0,0,12.0,6.72,16,33.6,16,7.839999999999999,1.6094379124341003,5.1298987149230735,0.35,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,4,216,3,14,18,141.6,1,0,0,12.0,8.64,12,43.2,16,12.96,1.6094379124341003,5.37989735354046,0.45,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
4,0,1,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,No Work
6,0,0,3,36,3,19,23,93.6,0,0,0,12.0,1.08,9,9.0,9,0.36,1.3862943611198906,3.6109179126442243,0.075,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,10,389,3,6,16,338.9,1,1,0,12.0,38.9,30,35.36363636363637,100,42.033611111111114,2.3978952727983707,5.966146739123692,0.8104166666666667,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,159,2,11,18,195.9,0,0,0,12.0,9.54,12,22.714285714285715,36,7.0225,1.9459101490553132,5.075173815233827,0.33125,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,5,128,4,14,23,162.8,0,0,0,12.0,6.4,20,21.333333333333332,25,4.551111111111111,1.791759469228055,4.859812404361672,0.26666666666666666,0.4166666666666667,0,0,1,4,2,3,2,1,1,Early-Midday
6,0,0,10,346,3,7,16,334.6,1,1,0,12.0,34.6,30,31.454545454545453,100,33.254444444444445,2.3978952727983707,5.849324779946859,0.7208333333333333,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,3,120,1,18,23,102.0,0,0,0,12.0,3.6,3,30.0,9,4.0,1.3862943611198906,4.795790545596741,0.25,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,7,177,2,11,21,227.7,0,0,0,12.0,12.39,14,22.125,49,8.7025,2.0794415416798357,5.181783550292085,0.36875,0.5833333333333334,0,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,4,93,1,15,23,129.3,0,0,0,12.0,3.72,4,18.6,16,2.4025000000000003,1.6094379124341003,4.543294782270004,0.19375,0.3333333333333333,0,1,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,5,58,0,15,23,155.8,0,0,0,12.0,2.9,0,9.666666666666666,25,0.9344444444444444,1.791759469228055,4.07753744390572,0.12083333333333333,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,1,6,101,3,12,21,190.1,0,0,2,12.0,6.06,18,14.428571428571429,36,2.8336111111111113,1.9459101490553132,4.624972813284271,0.21041666666666667,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
2,0,0,4,160,2,18,23,136.0,0,0,0,12.0,6.4,8,32.0,16,7.111111111111111,1.6094379124341003,5.081404364984463,0.3333333333333333,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,5,231,3,11,15,173.1,1,0,0,12.0,11.55,15,38.5,25,14.822500000000002,1.791759469228055,5.44673737166631,0.48125,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,4,74,1,17,23,127.4,0,0,0,12.0,2.96,4,14.8,16,1.5211111111111113,1.6094379124341003,4.31748811353631,0.15416666666666667,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,4,130,4,14,19,133.0,0,0,0,12.0,5.2,16,26.0,16,4.694444444444444,1.6094379124341003,4.875197323201151,0.2708333333333333,0.3333333333333333,0,0,1,4,2,3,2,1,1,Early-Midday
6,0,0,3,165,2,17,23,106.5,0,0,0,12.0,4.95,6,41.25,9,7.5625,1.3862943611198906,5.111987788356544,0.34375,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,4,177,4,14,23,137.7,0,0,0,12.0,7.08,16,35.4,16,8.7025,1.6094379124341003,5.181783550292085,0.36875,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,5,168,3,10,16,166.8,0,0,0,12.0,8.4,15,28.0,25,7.839999999999999,1.791759469228055,5.1298987149230735,0.35,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
6,0,0,3,179,2,17,23,107.9,0,0,0,12.0,5.37,6,44.75,9,8.900277777777777,1.3862943611198906,5.19295685089021,0.3729166666666667,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,3,134,0,17,21,103.4,0,0,0,12.0,4.02,0,33.5,9,4.987777777777778,1.3862943611198906,4.90527477843843,0.2791666666666667,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,9,422,3,1,8,312.2,1,1,0,12.0,37.98,27,42.2,81,49.467777777777776,2.302585092994046,6.0473721790462776,0.8791666666666667,0.75,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,2,110,2,15,23,71.0,0,0,0,12.0,2.2,4,36.666666666666664,4,3.3611111111111107,1.0986122886681098,4.709530201312334,0.22916666666666666,0.16666666666666666,0,1,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,4,96,3,20,23,129.6,0,0,0,12.0,3.84,12,19.2,16,2.5600000000000005,1.6094379124341003,4.574710978503383,0.2,0.3333333333333333,0,1,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,4,160,5,11,21,136.0,0,0,0,12.0,6.4,20,32.0,16,7.111111111111111,1.6094379124341003,5.081404364984463,0.3333333333333333,0.3333333333333333,0,0,1,3,2,2,1,1,1,Early-Midday
5,0,0,5,45,3,19,23,154.5,0,0,0,12.0,2.25,15,7.5,25,0.5625,1.791759469228055,3.828641396489095,0.09375,0.4166666666666667,0,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,1,3,110,1,15,23,101.0,0,0,2,12.0,3.3,3,27.5,9,3.3611111111111107,1.3862943611198906,4.709530201312334,0.22916666666666666,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,12,338,7,2,11,393.8,1,1,0,12.0,40.56,84,26.0,144,31.73444444444445,2.5649493574615367,5.82600010738045,0.7041666666666667,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,12,387,8,1,5,398.7,1,1,0,12.0,46.44,96,29.76923076923077,144,41.6025,2.5649493574615367,5.961005339623274,0.80625,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,5,225,4,11,18,172.5,1,0,0,12.0,11.25,20,37.5,25,14.0625,1.791759469228055,5.420534999272286,0.46875,0.4166666666666667,0,0,1,3,2,2,1,1,1,Early-Midday
3,0,0,3,64,1,13,20,96.4,0,0,0,12.0,1.92,3,16.0,9,1.1377777777777778,1.3862943611198906,4.174387269895637,0.13333333333333333,0.25,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,12,309,7,4,11,390.9,1,1,0,12.0,37.08,84,23.76923076923077,144,26.522500000000004,2.5649493574615367,5.736572297479192,0.64375,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,3,56,2,20,23,95.6,0,0,0,12.0,1.68,6,14.0,9,0.8711111111111112,1.3862943611198906,4.04305126783455,0.11666666666666667,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,7,423,5,6,10,252.3,1,1,0,12.0,29.61,35,52.875,49,49.7025,2.0794415416798357,6.049733455231958,0.88125,0.5833333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
1,1,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
6,0,0,10,268,8,4,10,326.8,1,1,0,12.0,26.8,80,24.363636363636363,100,19.95111111111111,2.3978952727983707,5.594711379601839,0.5583333333333333,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,0,5,156,4,13,22,165.6,0,0,0,12.0,7.8,20,26.0,25,6.760000000000001,1.791759469228055,5.056245805348308,0.325,0.4166666666666667,0,0,1,4,2,3,2,1,1,Early-Midday
2,0,0,9,350,2,8,15,305.0,1,1,0,12.0,31.5,18,35.0,81,34.02777777777777,2.302585092994046,5.860786223465865,0.7291666666666666,0.75,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,5,154,2,18,23,165.4,0,0,0,12.0,7.7,10,25.666666666666668,25,6.587777777777779,1.791759469228055,5.043425116919247,0.32083333333333336,0.4166666666666667,1,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,3,57,2,20,23,95.7,0,0,0,12.0,1.71,6,14.25,9,0.9025,1.3862943611198906,4.060443010546419,0.11875,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,4,70,4,13,20,127.0,0,0,0,12.0,2.8,16,14.0,16,1.3611111111111114,1.6094379124341003,4.2626798770413155,0.14583333333333334,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,6,86,3,13,23,188.6,0,0,0,12.0,5.16,18,12.285714285714286,36,2.0544444444444445,1.9459101490553132,4.465908118654584,0.17916666666666667,0.5,1,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,4,163,4,14,19,136.3,0,0,0,12.0,6.52,16,32.6,16,7.380277777777779,1.6094379124341003,5.099866427824199,0.33958333333333335,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,5,224,4,10,15,172.4,1,0,0,12.0,11.2,20,37.333333333333336,25,13.937777777777779,1.791759469228055,5.41610040220442,0.4666666666666667,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,3,186,2,13,19,108.6,1,0,0,12.0,5.58,6,46.5,9,9.610000000000001,1.3862943611198906,5.231108616854587,0.3875,0.25,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,4,79,1,20,23,127.9,0,0,0,12.0,3.16,4,15.8,16,1.733611111111111,1.6094379124341003,4.382026634673881,0.16458333333333333,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,5,177,0,17,22,167.7,0,0,0,12.0,8.85,0,29.5,25,8.7025,1.791759469228055,5.181783550292085,0.36875,0.4166666666666667,1,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,8,315,8,3,7,271.5,1,1,0,12.0,25.2,64,35.0,64,27.5625,2.1972245773362196,5.755742213586912,0.65625,0.6666666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,10,277,8,7,14,327.7,1,1,0,12.0,27.7,80,25.181818181818183,100,21.313611111111108,2.3978952727983707,5.627621113690637,0.5770833333333333,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,5,82,1,12,17,158.2,0,0,0,12.0,4.1,5,13.666666666666666,25,1.8677777777777778,1.791759469228055,4.418840607796598,0.17083333333333334,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,3,130,1,12,20,103.0,0,0,0,12.0,3.9,3,32.5,9,4.694444444444444,1.3862943611198906,4.875197323201151,0.2708333333333333,0.25,0,1,0,3,2,2,1,1,1,Early-Midday
3,0,0,6,209,3,9,13,200.9,1,0,0,12.0,12.54,18,29.857142857142858,36,12.133611111111112,1.9459101490553132,5.3471075307174685,0.4354166666666667,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,3,96,2,19,23,99.6,0,0,0,12.0,2.88,6,24.0,9,2.5600000000000005,1.3862943611198906,4.574710978503383,0.2,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,3,148,0,16,21,104.8,0,0,0,12.0,4.44,0,37.0,9,6.084444444444445,1.3862943611198906,5.003946305945459,0.30833333333333335,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,7,324,7,1,7,242.4,1,1,0,12.0,22.68,49,40.5,49,29.160000000000004,2.0794415416798357,5.783825182329737,0.675,0.5833333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,38,0,19,23,123.8,0,0,0,12.0,1.52,0,7.6,16,0.4011111111111111,1.6094379124341003,3.6635616461296463,0.07916666666666666,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,9,244,4,7,12,294.4,1,1,0,12.0,21.96,36,24.4,81,16.537777777777777,2.302585092994046,5.501258210544727,0.5083333333333333,0.75,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,8,242,4,8,18,264.2,1,1,0,12.0,19.36,32,26.88888888888889,64,16.267777777777777,2.1972245773362196,5.493061443340548,0.5041666666666667,0.6666666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,4,126,3,14,23,132.6,0,0,0,12.0,5.04,12,25.2,16,4.41,1.6094379124341003,4.844187086458591,0.2625,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,1,5,152,3,13,23,165.2,0,0,2,12.0,7.6,15,25.333333333333332,25,6.417777777777777,1.791759469228055,5.030437921392435,0.31666666666666665,0.4166666666666667,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,12,393,4,1,5,399.3,1,1,0,12.0,47.16,48,30.23076923076923,144,42.902499999999996,2.5649493574615367,5.976350909297934,0.81875,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,6,86,2,12,19,188.6,0,0,0,12.0,5.16,12,12.285714285714286,36,2.0544444444444445,1.9459101490553132,4.465908118654584,0.17916666666666667,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,5,176,1,12,18,167.6,0,0,0,12.0,8.8,5,29.333333333333332,25,8.604444444444443,1.791759469228055,5.176149732573829,0.36666666666666664,0.4166666666666667,0,0,1,3,2,2,1,1,1,Early-Midday
4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,No Work
4,0,0,4,189,2,10,15,138.9,1,0,0,12.0,7.56,8,37.8,16,9.9225,1.6094379124341003,5.247024072160486,0.39375,0.3333333333333333,0,0,1,2,1,2,1,1,1,Early-Midday
6,0,0,12,454,4,5,13,405.4,1,1,0,12.0,54.48,48,34.92307692307692,144,57.25444444444444,2.5649493574615367,6.12029741895095,0.9458333333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,3,179,1,19,23,107.9,0,0,0,12.0,5.37,3,44.75,9,8.900277777777777,1.3862943611198906,5.19295685089021,0.3729166666666667,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,6,178,4,10,14,197.8,0,0,0,12.0,10.68,24,25.428571428571427,36,8.801111111111112,1.9459101490553132,5.187385805840755,0.37083333333333335,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,4,116,2,17,23,131.6,0,0,0,12.0,4.64,8,23.2,16,3.7377777777777776,1.6094379124341003,4.762173934797756,0.24166666666666667,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,2,151,0,18,23,75.1,0,0,0,12.0,3.02,0,50.333333333333336,4,6.333611111111111,1.0986122886681098,5.0238805208462765,0.3145833333333333,0.16666666666666666,0,0,1,5,3,4,2,2,2,Afternoon-Evening
5,0,0,3,116,1,15,21,101.6,0,0,0,12.0,3.48,3,29.0,9,3.7377777777777776,1.3862943611198906,4.762173934797756,0.24166666666666667,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,6,239,3,11,18,203.9,1,0,0,12.0,14.34,18,34.142857142857146,36,15.866944444444444,1.9459101490553132,5.480638923341991,0.4979166666666667,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
3,0,0,5,34,1,16,23,153.4,0,0,0,12.0,1.7,5,5.666666666666667,25,0.32111111111111107,1.791759469228055,3.5553480614894135,0.07083333333333333,0.4166666666666667,0,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,4,90,1,17,23,129.0,0,0,0,12.0,3.6,4,18.0,16,2.25,1.6094379124341003,4.51085950651685,0.1875,0.3333333333333333,0,1,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,5,141,3,11,18,164.1,0,0,0,12.0,7.05,15,23.5,25,5.522500000000001,1.791759469228055,4.955827057601261,0.29375,0.4166666666666667,0,1,0,3,2,2,1,1,1,Early-Midday
4,0,0,10,423,3,7,16,342.3,1,1,0,12.0,42.3,30,38.45454545454545,100,49.7025,2.3978952727983707,6.049733455231958,0.88125,0.8333333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,8,374,5,3,10,277.4,1,1,0,12.0,29.92,40,41.55555555555556,64,38.85444444444445,2.1972245773362196,5.926926025970411,0.7791666666666667,0.6666666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,2,151,0,16,23,75.1,0,0,0,12.0,3.02,0,50.333333333333336,4,6.333611111111111,1.0986122886681098,5.0238805208462765,0.3145833333333333,0.16666666666666666,0,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,5,140,1,15,19,164.0,0,0,0,12.0,7.0,5,23.333333333333332,25,5.4444444444444455,1.791759469228055,4.948759890378168,0.2916666666666667,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,1,5,55,2,15,21,155.5,0,0,2,12.0,2.75,10,9.166666666666666,25,0.8402777777777777,1.791759469228055,4.02535169073515,0.11458333333333333,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,8,479,7,6,15,287.9,1,1,0,12.0,38.32,56,53.22222222222222,64,63.73361111111111,2.1972245773362196,6.173786103901937,0.9979166666666667,0.6666666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,12,299,7,3,10,389.9,1,1,0,12.0,35.88,84,23.0,144,24.83361111111111,2.5649493574615367,5.703782474656201,0.6229166666666667,1.0,0,0,1,1,1,1,1,1,1,Early-Midday
6,0,0,6,321,4,8,15,212.1,1,0,0,12.0,19.26,24,45.857142857142854,36,28.622499999999995,1.9459101490553132,5.7745515455444085,0.66875,0.5,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,0,3,199,1,14,18,109.9,1,0,0,12.0,5.97,3,49.75,9,11.000277777777779,1.3862943611198906,5.298317366548036,0.41458333333333336,0.25,0,0,1,4,2,3,2,1,1,Early-Midday
5,0,0,5,36,3,18,23,153.6,0,0,0,12.0,1.8,15,6.0,25,0.36,1.791759469228055,3.6109179126442243,0.075,0.4166666666666667,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,4,90,3,13,21,129.0,0,0,0,12.0,3.6,12,18.0,16,2.25,1.6094379124341003,4.51085950651685,0.1875,0.3333333333333333,0,0,1,4,2,3,2,1,1,Early-Midday
4,0,1,3,82,0,17,23,98.2,0,0,2,12.0,2.46,0,20.5,9,1.8677777777777778,1.3862943611198906,4.418840607796598,0.17083333333333334,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
5,0,0,7,225,3,8,15,232.5,1,0,0,12.0,15.75,21,28.125,49,14.0625,2.0794415416798357,5.420534999272286,0.46875,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,4,231,4,13,21,143.1,1,0,0,12.0,9.24,16,46.2,16,14.822500000000002,1.6094379124341003,5.44673737166631,0.48125,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,4,104,1,18,23,130.4,0,0,0,12.0,4.16,4,20.8,16,3.0044444444444447,1.6094379124341003,4.653960350157523,0.21666666666666667,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,7,324,6,4,8,242.4,1,1,0,12.0,22.68,42,40.5,49,29.160000000000004,2.0794415416798357,5.783825182329737,0.675,0.5833333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,7,301,8,1,5,240.1,1,1,0,12.0,21.07,56,37.625,49,25.166944444444443,2.0794415416798357,5.71042701737487,0.6270833333333333,0.5833333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,44,2,16,23,124.4,0,0,0,12.0,1.76,8,8.8,16,0.5377777777777777,1.6094379124341003,3.8066624897703196,0.09166666666666666,0.3333333333333333,0,0,0,4,2,3,2,2,2,Afternoon-Evening
5,0,0,4,165,2,13,20,136.5,0,0,0,12.0,6.6,8,33.0,16,7.5625,1.6094379124341003,5.111987788356544,0.34375,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,10,339,4,2,6,333.9,1,1,0,12.0,33.9,40,30.818181818181817,100,31.922500000000003,2.3978952727983707,5.8289456176102075,0.70625,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,5,216,4,12,20,171.6,1,0,0,12.0,10.8,20,36.0,25,12.96,1.791759469228055,5.37989735354046,0.45,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,4,178,2,20,23,137.8,0,0,0,12.0,7.12,8,35.6,16,8.801111111111112,1.6094379124341003,5.187385805840755,0.37083333333333335,0.3333333333333333,0,1,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,3,176,1,16,23,107.6,0,0,0,12.0,5.28,3,44.0,9,8.604444444444443,1.3862943611198906,5.176149732573829,0.36666666666666664,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,4,158,2,15,23,135.8,0,0,0,12.0,6.32,8,31.6,16,6.934444444444444,1.6094379124341003,5.0689042022202315,0.32916666666666666,0.3333333333333333,0,1,0,4,2,3,2,2,2,Afternoon-Evening
5,0,0,7,398,6,2,10,249.8,1,1,0,12.0,27.86,42,49.75,49,44.001111111111115,2.0794415416798357,5.988961416889864,0.8291666666666667,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,198,3,10,19,199.8,1,0,0,12.0,11.88,18,28.285714285714285,36,10.889999999999999,1.9459101490553132,5.293304824724492,0.4125,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
6,0,0,12,374,7,5,10,397.4,1,1,0,12.0,44.88,84,28.76923076923077,144,38.85444444444445,2.5649493574615367,5.926926025970411,0.7791666666666667,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,9,450,8,7,15,315.0,1,1,0,12.0,40.5,72,45.0,81,56.25,2.302585092994046,6.111467339502679,0.9375,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,4,92,1,19,23,129.2,0,0,0,12.0,3.68,4,18.4,16,2.3511111111111114,1.6094379124341003,4.532599493153256,0.19166666666666668,0.3333333333333333,0,0,1,5,3,4,2,2,2,Afternoon-Evening
